date,month,ID,season,hr,rep,gender,species,count,Veg,vgt
3/22/2020,Marzo,2,dry,05:00,B2,Aedes,Ae.angustivitattus,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B3,Aedes,Ae.angustivitattus,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B1,Aedes,Ae.serratus,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B2,Aedes,Ae.serratus,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B3,Aedes,Ae.serratus,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B1,Aedes,Ae.egypti,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B2,Aedes,Ae.egypti,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B3,Aedes,Ae.egypti,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B1,Aedes,Ae.scapularis,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B2,Aedes,Ae.scapularis,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B3,Aedes,Ae.scapularis,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B1,Aedes,Ae.fulvus,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B2,Aedes,Ae.fulvus,0,MGSM,3
3/22/2020,Marzo,2,dry,05:00,B3,Aedes,Ae.fulvus,0,MGSM,3
3/22/2020,Marzo,2,dry,09:00,B1,Aedes,Ae.taeniorhynchus,154,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B2,Aedes,Ae.taeniorhynchus,99,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B3,Aedes,Ae.taeniorhynchus,36,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B1,Aedes,Ae.angustivitattus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B2,Aedes,Ae.angustivitattus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B3,Aedes,Ae.angustivitattus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B1,Aedes,Ae.serratus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B2,Aedes,Ae.serratus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B3,Aedes,Ae.serratus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B1,Aedes,Ae.egypti,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B2,Aedes,Ae.egypti,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B3,Aedes,Ae.egypti,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B1,Aedes,Ae.scapularis,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B2,Aedes,Ae.scapularis,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B3,Aedes,Ae.scapularis,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B1,Aedes,Ae.fulvus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B2,Aedes,Ae.fulvus,0,BLDSM,1
3/22/2020,Marzo,2,dry,09:00,B3,Aedes,Ae.fulvus,0,BLDSM,1
8/27/2020,Agosto,3,rainy,13:00,B1,Aedes,Ae.taeniorhynchus,175,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B2,Aedes,Ae.taeniorhynchus,134,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B3,Aedes,Ae.taeniorhynchus,117,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B1,Aedes,Ae.angustivitattus,2,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B2,Aedes,Ae.angustivitattus,7,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B3,Aedes,Ae.angustivitattus,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B1,Aedes,Ae.serratus,8,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B2,Aedes,Ae.serratus,6,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B3,Aedes,Ae.serratus,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B1,Aedes,Ae.egypti,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B2,Aedes,Ae.egypti,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B3,Aedes,Ae.egypti,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B1,Aedes,Ae.scapularis,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B2,Aedes,Ae.scapularis,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B3,Aedes,Ae.scapularis,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B1,Aedes,Ae.fulvus,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B2,Aedes,Ae.fulvus,0,SMMG,2
8/27/2020,Agosto,3,rainy,13:00,B3,Aedes,Ae.fulvus,0,SMMG,2
8/27/2020,Agosto,3,rainy,17:00,B1,Aedes,Ae.taeniorhynchus,46,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B2,Aedes,Ae.taeniorhynchus,72,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B3,Aedes,Ae.taeniorhynchus,60,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B1,Aedes,Ae.angustivitattus,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B2,Aedes,Ae.angustivitattus,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B3,Aedes,Ae.angustivitattus,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B1,Aedes,Ae.serratus,1,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B2,Aedes,Ae.serratus,5,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B3,Aedes,Ae.serratus,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B1,Aedes,Ae.egypti,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B2,Aedes,Ae.egypti,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B3,Aedes,Ae.egypti,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B1,Aedes,Ae.scapularis,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B2,Aedes,Ae.scapularis,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B3,Aedes,Ae.scapularis,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B1,Aedes,Ae.fulvus,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B2,Aedes,Ae.fulvus,0,MGSM,3
8/27/2020,Agosto,3,rainy,17:00,B3,Aedes,Ae.fulvus,0,MGSM,3
8/27/2020,Agosto,3,rainy,21:00,B1,Aedes,Ae.taeniorhynchus,46,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B2,Aedes,Ae.taeniorhynchus,76,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B3,Aedes,Ae.taeniorhynchus,76,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B1,Aedes,Ae.angustivitattus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B2,Aedes,Ae.angustivitattus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B3,Aedes,Ae.angustivitattus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B1,Aedes,Ae.serratus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B2,Aedes,Ae.serratus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B3,Aedes,Ae.serratus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B1,Aedes,Ae.egypti,6,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B2,Aedes,Ae.egypti,1,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B3,Aedes,Ae.egypti,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B1,Aedes,Ae.scapularis,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B2,Aedes,Ae.scapularis,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B3,Aedes,Ae.scapularis,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B1,Aedes,Ae.fulvus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B2,Aedes,Ae.fulvus,0,SMMG,2
8/27/2020,Agosto,3,rainy,21:00,B3,Aedes,Ae.fulvus,0,SMMG,2
8/28/2020,Agosto,3,rainy,01:00,B3,Aedes,Ae.taeniorhynchus,44,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B2,Aedes,Ae.taeniorhynchus,78,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B1,Aedes,Ae.taeniorhynchus,79,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B3,Aedes,Ae.angustivitattus,1,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B2,Aedes,Ae.angustivitattus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B1,Aedes,Ae.angustivitattus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B3,Aedes,Ae.serratus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B2,Aedes,Ae.serratus,3,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B1,Aedes,Ae.serratus,1,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B3,Aedes,Ae.egypti,1,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B2,Aedes,Ae.egypti,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B1,Aedes,Ae.egypti,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B3,Aedes,Ae.scapularis,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B2,Aedes,Ae.scapularis,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B1,Aedes,Ae.scapularis,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B3,Aedes,Ae.fulvus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B2,Aedes,Ae.fulvus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,01:00,B1,Aedes,Ae.fulvus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,05:00,B1,Aedes,Ae.taeniorhynchus,75,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B2,Aedes,Ae.taeniorhynchus,102,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B3,Aedes,Ae.taeniorhynchus,79,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B1,Aedes,Ae.angustivitattus,1,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B2,Aedes,Ae.angustivitattus,0,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B3,Aedes,Ae.angustivitattus,2,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B1,Aedes,Ae.serratus,10,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B2,Aedes,Ae.serratus,6,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B3,Aedes,Ae.serratus,8,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B1,Aedes,Ae.egypti,0,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B2,Aedes,Ae.egypti,0,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B3,Aedes,Ae.egypti,1,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B1,Aedes,Ae.scapularis,0,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B2,Aedes,Ae.scapularis,2,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B3,Aedes,Ae.scapularis,0,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B1,Aedes,Ae.fulvus,0,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B2,Aedes,Ae.fulvus,0,MGSM,3
8/28/2020,Agosto,3,rainy,05:00,B3,Aedes,Ae.fulvus,0,MGSM,3
8/28/2020,Agosto,3,rainy,09:00,B1,Aedes,Ae.taeniorhynchus,28,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B2,Aedes,Ae.taeniorhynchus,80,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B3,Aedes,Ae.taeniorhynchus,51,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B1,Aedes,Ae.angustivitattus,1,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B2,Aedes,Ae.angustivitattus,1,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B3,Aedes,Ae.angustivitattus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B1,Aedes,Ae.serratus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B2,Aedes,Ae.serratus,5,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B3,Aedes,Ae.serratus,1,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B1,Aedes,Ae.egypti,0,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B2,Aedes,Ae.egypti,2,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B3,Aedes,Ae.egypti,1,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B1,Aedes,Ae.scapularis,0,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B2,Aedes,Ae.scapularis,4,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B3,Aedes,Ae.scapularis,0,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B1,Aedes,Ae.fulvus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B2,Aedes,Ae.fulvus,0,BLDSM,1
8/28/2020,Agosto,3,rainy,09:00,B3,Aedes,Ae.fulvus,0,BLDSM,1
9/24/2020,Septiembre,3,rainy,13:00,B1,Aedes,Ae.taeniorhynchus,242,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B2,Aedes,Ae.taeniorhynchus,146,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B3,Aedes,Ae.taeniorhynchus,86,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B1,Aedes,Ae.angustivitattus,2,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B2,Aedes,Ae.angustivitattus,2,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B3,Aedes,Ae.angustivitattus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B1,Aedes,Ae.serratus,3,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B2,Aedes,Ae.serratus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B3,Aedes,Ae.serratus,1,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B1,Aedes,Ae.egypti,0,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B2,Aedes,Ae.egypti,2,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B3,Aedes,Ae.egypti,1,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B1,Aedes,Ae.scapularis,1,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B2,Aedes,Ae.scapularis,0,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B3,Aedes,Ae.scapularis,1,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B1,Aedes,Ae.fulvus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B2,Aedes,Ae.fulvus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,13:00,B3,Aedes,Ae.fulvus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,17:00,B1,Aedes,Ae.taeniorhynchus,133,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B2,Aedes,Ae.taeniorhynchus,122,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B3,Aedes,Ae.taeniorhynchus,113,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B1,Aedes,Ae.angustivitattus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B2,Aedes,Ae.angustivitattus,1,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B3,Aedes,Ae.angustivitattus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B1,Aedes,Ae.serratus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B2,Aedes,Ae.serratus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B3,Aedes,Ae.serratus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B1,Aedes,Ae.egypti,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B2,Aedes,Ae.egypti,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B3,Aedes,Ae.egypti,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B1,Aedes,Ae.scapularis,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B2,Aedes,Ae.scapularis,1,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B3,Aedes,Ae.scapularis,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B1,Aedes,Ae.fulvus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B2,Aedes,Ae.fulvus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,17:00,B3,Aedes,Ae.fulvus,0,MGSM,3
9/24/2020,Septiembre,3,rainy,21:00,B1,Aedes,Ae.taeniorhynchus,174,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B2,Aedes,Ae.taeniorhynchus,142,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B3,Aedes,Ae.taeniorhynchus,162,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B1,Aedes,Ae.angustivitattus,3,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B2,Aedes,Ae.angustivitattus,1,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B3,Aedes,Ae.angustivitattus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B1,Aedes,Ae.serratus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B2,Aedes,Ae.serratus,2,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B3,Aedes,Ae.serratus,1,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B1,Aedes,Ae.egypti,0,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B2,Aedes,Ae.egypti,0,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B3,Aedes,Ae.egypti,0,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B1,Aedes,Ae.scapularis,1,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B2,Aedes,Ae.scapularis,2,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B3,Aedes,Ae.scapularis,0,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B1,Aedes,Ae.fulvus,0,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B2,Aedes,Ae.fulvus,1,SMMG,2
9/24/2020,Septiembre,3,rainy,21:00,B3,Aedes,Ae.fulvus,1,SMMG,2
9/25/2020,Septiembre,3,rainy,01:00,B1,Aedes,Ae.taeniorhynchus,235,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B2,Aedes,Ae.taeniorhynchus,177,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B3,Aedes,Ae.taeniorhynchus,117,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B1,Aedes,Ae.angustivitattus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B2,Aedes,Ae.angustivitattus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B3,Aedes,Ae.angustivitattus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B1,Aedes,Ae.serratus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B2,Aedes,Ae.serratus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B3,Aedes,Ae.serratus,1,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B1,Aedes,Ae.egypti,1,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B2,Aedes,Ae.egypti,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B3,Aedes,Ae.egypti,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B1,Aedes,Ae.scapularis,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B2,Aedes,Ae.scapularis,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B3,Aedes,Ae.scapularis,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B1,Aedes,Ae.fulvus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B2,Aedes,Ae.fulvus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,01:00,B3,Aedes,Ae.fulvus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,05:00,B1,Aedes,Ae.taeniorhynchus,193,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B2,Aedes,Ae.taeniorhynchus,36,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B3,Aedes,Ae.taeniorhynchus,163,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B1,Aedes,Ae.angustivitattus,1,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B2,Aedes,Ae.angustivitattus,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B3,Aedes,Ae.angustivitattus,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B1,Aedes,Ae.serratus,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B2,Aedes,Ae.serratus,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B3,Aedes,Ae.serratus,1,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B1,Aedes,Ae.egypti,1,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B2,Aedes,Ae.egypti,1,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B3,Aedes,Ae.egypti,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B1,Aedes,Ae.scapularis,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B2,Aedes,Ae.scapularis,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B3,Aedes,Ae.scapularis,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B1,Aedes,Ae.fulvus,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B2,Aedes,Ae.fulvus,0,MGSM,3
9/25/2020,Septiembre,3,rainy,05:00,B3,Aedes,Ae.fulvus,0,MGSM,3
9/25/2020,Septiembre,3,rainy,09:00,B1,Aedes,Ae.taeniorhynchus,261,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B2,Aedes,Ae.taeniorhynchus,247,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B3,Aedes,Ae.taeniorhynchus,218,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B1,Aedes,Ae.angustivitattus,3,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B2,Aedes,Ae.angustivitattus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B3,Aedes,Ae.angustivitattus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B1,Aedes,Ae.serratus,1,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B2,Aedes,Ae.serratus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B3,Aedes,Ae.serratus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B1,Aedes,Ae.egypti,1,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B2,Aedes,Ae.egypti,1,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B3,Aedes,Ae.egypti,1,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B1,Aedes,Ae.scapularis,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B2,Aedes,Ae.scapularis,1,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B3,Aedes,Ae.scapularis,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B1,Aedes,Ae.fulvus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B2,Aedes,Ae.fulvus,0,BLDSM,1
9/25/2020,Septiembre,3,rainy,09:00,B3,Aedes,Ae.fulvus,0,BLDSM,1
10/22/2020,Octubre,1,norte,13:00,B1,Aedes,Ae.taeniorhynchus,290,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B2,Aedes,Ae.taeniorhynchus,229,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B3,Aedes,Ae.taeniorhynchus,271,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B1,Aedes,Ae.angustivitattus,21,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B2,Aedes,Ae.angustivitattus,10,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B3,Aedes,Ae.angustivitattus,30,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B1,Aedes,Ae.serratus,1,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B2,Aedes,Ae.serratus,2,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B3,Aedes,Ae.serratus,1,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B1,Aedes,Ae.egypti,2,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B2,Aedes,Ae.egypti,1,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B3,Aedes,Ae.egypti,2,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B1,Aedes,Ae.scapularis,1,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B2,Aedes,Ae.scapularis,1,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B3,Aedes,Ae.scapularis,1,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B1,Aedes,Ae.fulvus,0,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B2,Aedes,Ae.fulvus,0,SMMG,2
10/22/2020,Octubre,1,norte,13:00,B3,Aedes,Ae.fulvus,0,SMMG,2
10/22/2020,Octubre,1,norte,17:00,B1,Aedes,Ae.taeniorhynchus,206,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B2,Aedes,Ae.taeniorhynchus,190,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B3,Aedes,Ae.taeniorhynchus,166,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B1,Aedes,Ae.angustivitattus,8,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B2,Aedes,Ae.angustivitattus,3,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B3,Aedes,Ae.angustivitattus,6,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B1,Aedes,Ae.serratus,4,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B2,Aedes,Ae.serratus,5,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B3,Aedes,Ae.serratus,2,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B1,Aedes,Ae.egypti,2,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B2,Aedes,Ae.egypti,1,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B3,Aedes,Ae.egypti,3,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B1,Aedes,Ae.scapularis,1,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B2,Aedes,Ae.scapularis,1,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B3,Aedes,Ae.scapularis,0,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B1,Aedes,Ae.fulvus,0,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B2,Aedes,Ae.fulvus,0,MGSM,3
10/22/2020,Octubre,1,norte,17:00,B3,Aedes,Ae.fulvus,0,MGSM,3
